Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Unique Received From Addresses,max value received ,avg val received,total transactions (including tnx to create contract,total Ether sent,total ether received, Total ERC20 tnxs, ERC20 uniq rec addr, ERC20 uniq rec contract addr, ERC20 min val rec, ERC20 uniq rec token name,FLAG
0.0,938.73,1,1,1,0.55,0.55,2,0.549517,0.55,1.0,1.0,1.0,100.0,1.0,1
212.49,19371.6,1,3,3,0.52,0.412773,4,1.23745729,1.23831829,1.0,1.0,1.0,1.337,1.0,1
2269.68,10561.05,2,3,3,0.8444889999999999,0.611496,5,1.83,1.83448948,2.0,2.0,2.0,1.337,2.0,1
1504.79,383722.22,1,22,21,10.0,1.033376,23,22.73342029,22.73428129,6.0,6.0,6.0,0.0,6.0,1
412.37,13785.13,1,10,9,6.109632,1.052941,11,10.529000000000002,10.5294125,1.0,1.0,1.0,0.0,1.0,1
4734.48,37149.08,4,5,5,2.0,0.417294,9,2.06858564,2.086472254,1.0,1.0,1.0,0.0,1.0,1
544.83,96813.7,3,22,19,5.0,0.973559,25,21.4155285,21.41830764,3.0,2.0,3.0,0.0,3.0,1
958.12,32804.97,34,34,29,8.0,1.15992,68,39.40106342,39.43728842,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
233.28,63126.5,1,5,5,1.0,0.41024,6,2.05033689,2.05119789,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
0.0,768.68,2,1,1,0.5,0.5,3,0.499,0.5,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
217.12,1145.07,2,3,3,1.04065,0.392483,5,1.17661037,1.17745037,1.0,1.0,1.0,0.0,1.0,1
0.0,6.82,0,1,1,0.03,0.03,2,0.0,0.03,1.0,1.0,1.0,0.0,1.0,1
182.98,3293.68,0,18,16,2.5,0.662795,19,0.0,11.93030198,1.0,1.0,1.0,0.0,1.0,1
29319.47,175916.82,0,6,3,0.0,0.0,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
18320.71,201527.78,0,11,11,5.0,0.8742540000000001,11,0.0,9.61679,8.0,6.0,8.0,0.0,8.0,1
4300.92,21596.25,4,5,5,0.5,0.499,9,2.48750879,2.495,2.0,2.0,2.0,13.37,2.0,1
26560.16,159360.97,0,6,4,0.0,0.0,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
120.32,12941.68,2,5,5,10.0,3.226346,7,16.62984415,16.13173015,1.0,1.0,1.0,0.0,1.0,1
1032.08,34526.28,3,15,15,0.999916,0.259725,18,3.893860633,3.895876633,1.0,1.0,1.0,0.0,1.0,1
0.0,1381.65,1,1,1,1.955033,1.955033,2,1.954172,1.955033,1.0,1.0,1.0,13.37,1.0,1
14.84,4309.27,1,2,2,1.331521,0.7204510000000001,3,1.4388225,1.4409014999999998,1.0,1.0,1.0,0.0,1.0,1
0.0,220.38,2,1,1,0.5,0.5,3,0.498,0.5,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
1.71,1659.35,1,2,2,3.0,2.0,3,3.999874,4.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,2330.72,1,1,1,3.0,3.0,2,2.997921,3.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
399.99,3948.75,1,6,6,0.99,0.626627,7,3.758902,3.759763,1.0,1.0,1.0,13.37,1.0,1
1002.91,17127.42,1,4,4,0.933899,0.658328,5,2.632008324,2.633310324,1.0,1.0,1.0,13.37,1.0,1
243.59,7743.75,12,7,5,15.000528,2.942177,19,22.30612903,20.59523835,1.0,1.0,1.0,0.0,1.0,1
6064.24,192948.43,13,24,6,1.09,0.108241,37,2.591501093,2.597780153,1.0,1.0,1.0,2.078591,1.0,1
15889.14,183619.12,4,10,10,10.429804,2.0187060000000003,14,11.68367813,20.18706443,1.0,1.0,1.0,0.0,1.0,1
1225.6,15712.12,1,10,10,1.5626,0.747782,11,7.475742704,7.477821704,1.0,1.0,1.0,13.37,1.0,1
10660.44,285323.32,190,10,9,24.446477,2.648987,200,55.64608222,26.48986894,358.0,29.0,129.0,0.0,127.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
33407.6,200445.62,0,6,3,0.0,0.0,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
7973.57,64366.27,8,7,6,1.0,0.367687,15,2.569807356,2.573811387,1.0,1.0,1.0,0.0,1.0,1
120.25,8528.87,6,52,38,5.0,1.00577,58,52.29489589,52.30006189,1.0,1.0,1.0,0.0,1.0,1
1210.31,7283.05,1,6,4,8.0,2.357959,7,14.14689108,14.14775208,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
24.73,58064.62,1,2,2,0.5,0.5,3,0.999139,1.0,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,1,1,0.000953,0.000953,1,0.0,0.0009534,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
1671.98,509576.77,7,27,22,5.99,1.690348,34,45.62949002,45.6393952,6.0,5.0,6.0,0.0,6.0,1
177.06,17245.65,1,4,4,1.9,1.083029,5,4.3310653,4.3321153,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
25696.71,246845.75,5,3,3,0.57,0.256667,8,0.768,0.77,3.0,3.0,3.0,0.0,3.0,1
107.67,282717.8,4,2,2,1.899338,1.003817,6,2.0070033,2.0076333,1.0,1.0,1.0,0.0,1.0,1
123.61,5174.4,2,3,3,1.2,0.788978,5,2.36429188,2.36693288,1.0,1.0,1.0,0.0,1.0,1
121.31,363067.17,3,57,53,15.2,2.345617,60,133.6992659,133.700186,2.0,1.0,1.0,14.153522,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
2.45,1812.37,2,15,14,0.11,0.100667,17,1.509958,1.51,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
0.0,23012.52,1,1,1,0.4,0.4,2,0.3999,0.4,1.0,1.0,1.0,0.0,1.0,1
6822.41,109278.95,16,16,9,3.2,0.761563,32,12.17156949,12.18500949,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
1125.57,77770.45,3,2,2,0.292229,0.171114,5,0.34155668,0.34222868,1.0,1.0,1.0,1.337,1.0,1
15.14,20876.97,1,21,19,22.233776,1.83036,22,38.43713436,38.43755436,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
5.18,88.03,0,17,15,10.0,2.140515,18,0.0,36.38876002,1.0,1.0,1.0,0.0,1.0,1
49440.55,197762.18,0,4,3,0.0,0.0,5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
347.67,24415.43,1,10,7,1.283302,0.603911,11,6.03868554,6.03910554,1.0,1.0,1.0,2.085559,1.0,1
356.27,10718.13,2,3,3,0.5618350000000001,0.520612,5,1.5509735,1.5618345,1.0,1.0,1.0,1.337,1.0,1
0.0,8437.17,0,1,1,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,1,1,0.011231,0.011231,1,0.0,0.011231014,1.0,1.0,1.0,0.0,1.0,1
984.54,5939.73,2,5,4,1.0,0.466,7,2.329622,2.33,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
86.19,4235.43,3,26,24,8.0,0.922184,29,23.96937013,23.97678774,1.0,1.0,1.0,13.37,1.0,1
2371.02,195199.85,7,80,63,5.147288,1.24873,87,100.4228342,99.89836124,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
61.42,184.25,0,3,3,2.223596,1.497709,3,0.0,4.49312639,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
7080.44,291896.23,20,10,9,3.5,1.081799,30,10.80849973,10.81799173,2.0,2.0,2.0,0.0,2.0,1
178.47,5013.33,2,17,15,6.2,0.789643,19,13.42101179,13.42392279,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
2903.24,49678.4,4,16,12,8.913642,1.142151,20,18.27238702,18.27441902,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3672.33,90539.45,16,19,16,8.383471,1.262807,35,23.96834178,23.99332693,5.0,4.0,3.0,0.0,3.0,1
561.29,10664.6,0,19,18,2.9,0.681454,19,0.0,12.94762532,5.0,4.0,5.0,0.0,5.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
93.49,8384.53,1,20,18,70.97936999999997,9.342433,21,186.8483297,186.8486657,1.0,1.0,1.0,1.337,1.0,1
316.61,9028.53,2,27,27,13.0,1.015021,29,27.40461341,27.40557941,1.0,1.0,1.0,0.0,1.0,1
79.53,2101.52,1,22,17,3.49,0.791383,23,17.40957065,17.41043165,1.0,1.0,1.0,0.0,1.0,1
1403.03,145515.1,1,103,90,6.475719000000002,0.6285270000000001,104,64.72871272,64.73832272,1.0,1.0,1.0,0.0,1.0,1
896.64,47641.15,1,10,10,2.0,0.644279,11,6.442345018999999,6.442786019,9.0,9.0,9.0,0.0,9.0,1
0.0,11438.12,1,1,1,0.1,0.1,2,0.096854339,0.1,1.0,1.0,1.0,13.37,1.0,1
2603.16,15961.58,4,4,4,3.524393,1.7511869999999998,8,7.002817741,7.00474984,1.0,1.0,1.0,1.337,1.0,1
53326.3,625703.3,4,11,11,0.101099,0.049627,15,0.53448613,0.545893145,1.0,1.0,1.0,0.0,1.0,1
45.61,4447.47,1,24,23,4.0,1.030246,25,24.7250468,24.7259078,2.0,2.0,2.0,0.0,2.0,1
52.07,8428.97,3,4,4,1.08,0.609984,7,2.43944971,2.43993505,1.0,1.0,1.0,0.0,1.0,1
23696.05,87410.45,1,2,2,1.0,0.85,3,1.6991599999999998,1.7,1.0,1.0,1.0,13.37,1.0,1
650.78,6661.08,3,9,8,5.0,1.275121,12,11.47,11.47608951,1.0,1.0,1.0,13.37,1.0,1
0.0,91402.57,4,1,1,0.007498,0.007498,5,0.005608794,0.007498475,6.0,2.0,2.0,250.0,2.0,1
95.27,6072.1,1,4,4,1.5,0.817445,5,3.265,3.2697802000000005,1.0,1.0,1.0,13.37,1.0,1
111.98,65132.23,1,5,5,2.71,1.548,6,7.739139,7.74,2.0,2.0,2.0,0.0,2.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,1517.75,1,1,1,0.52,0.52,2,0.519139,0.52,1.0,1.0,1.0,1.337,1.0,1
112.64,4632.78,3,15,15,5.0,1.929674,18,28.94253132,28.94511432,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,207.62,1,1,1,0.5,0.5,2,0.4991390000000001,0.5,1.0,1.0,1.0,0.0,1.0,1
131.65,5466.2,2,6,4,7.994,3.262899,8,19.57553541,19.57739641,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
293.72,80677.6,1,21,19,5.0,0.942495,22,19.79152746,19.79238846,3.0,3.0,3.0,0.0,3.0,1
402.4,10329.5,2,3,3,10.0,5.168883999999999,5,15.5,15.50665197,2.0,2.0,2.0,0.0,2.0,1
83.12,104727.88,48,141,130,17.1,0.507541,189,71.5186573,71.56322958,214.0,116.0,49.0,0.0,49.0,1
45.26,1284.23,35,20,17,39.8,6.1292620000000015,55,204.6438514,122.5852364,24.0,11.0,12.0,0.0,12.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
2906.7,156961.55,0,54,29,10.0,0.369741,55,0.0,19.9660347,1.0,1.0,1.0,0.0,1.0,1
25132.01,175924.08,0,7,4,0.0,0.0,8,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
4287.63,114590.23,23,9,3,0.5,0.106761,32,1.94439007,0.960845376,6.0,2.0,2.0,0.0,2.0,1
137.55,91479.97,41,65,60,39.9,0.945292,106,63.58492098,61.44397803,113.0,53.0,42.0,0.0,42.0,1
1001.16,173201.2,0,173,132,0.1,0.005325,174,0.0,0.921264754,1.0,1.0,1.0,0.0,1.0,1
222.61,2448.75,0,11,11,5.0,1.118801,11,0.0,12.30680948,4.0,4.0,4.0,0.0,4.0,1
0.0,8432.52,0,1,1,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
158.2,14169.92,38,27,24,115.048865,10.25182,65,276.7641086,276.7991522,60.0,30.0,19.0,0.0,19.0,1
24673.67,172715.68,0,7,4,0.0,0.0,8,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,28361.38,1,1,1,1118.880598,1118.880598,2,1118.879758,1118.880598,3.0,3.0,3.0,13.37,3.0,1
238.4,17175.13,4,72,49,7.0,1.269785,76,91.62323457,91.42449457,2.0,2.0,2.0,0.0,2.0,1
651.58,48423.68,1,17,15,1.247992,0.66297,18,12.37007611,11.27049611,2.0,2.0,2.0,0.0,2.0,1
509.77,398790.1,1,19,15,4.399538,0.8295309999999999,20,15.76021981,15.76108081,5.0,4.0,5.0,0.0,5.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
990.64,17465.55,2,7,6,1.164,0.637864,9,4.46332618,4.46504818,1.0,1.0,1.0,0.0,1.0,1
12.99,46.85,3,3,1,0.1,0.046667,6,0.139895,0.14,1.0,1.0,1.0,0.0,1.0,1
583.19,3499.17,0,6,6,7.199,2.604839,6,0.0,15.62903167,4.0,4.0,4.0,0.0,4.0,1
34602.99,287502.62,7,8,7,1.85,0.573327,15,4.53932036,4.586617722,7.0,2.0,4.0,0.0,4.0,1
907.98,291819.95,89,77,69,40.19783,2.210982,166,170.27209399999995,170.2455978,192.0,76.0,65.0,0.0,65.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,1,1,0.001719,0.001719,1,0.0,0.00171924,1.0,1.0,1.0,13.37,1.0,1
0.0,13026.67,1,1,1,0.05,0.05,2,0.049139,0.05,1.0,1.0,1.0,1.337,1.0,1
20.05,65.42,2,2,1,10.0,7.5,4,14.999,15.0,1.0,1.0,1.0,0.0,1.0,1
1501.31,35259.65,4,8,6,2.694659,0.956343,12,7.64881178,7.65074378,1.0,1.0,1.0,1.337,1.0,1
62.36,299800.85,72,98,89,85.228662,4.393417,170,430.4870056,430.5548345,147.0,70.0,51.0,0.0,51.0,1
40081.2,200406.02,0,5,3,0.0,0.0,6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3.16,9749.0,1,2,2,0.5,0.250809,3,0.50050587,0.50161887,1.0,1.0,1.0,1.337,1.0,1
0.0,1198.42,1,1,1,0.5,0.5,2,0.4996,0.5,1.0,1.0,1.0,1.337,1.0,1
21.93,2741.52,2,7,7,2.7,1.118571,9,7.829642999999999,7.83,1.0,1.0,1.0,1.337,1.0,1
40096.98,520356.37,5,11,9,0.3234,0.071116,16,0.494082226,0.782275464,2.0,2.0,2.0,2.0976060000000003,2.0,1
126.84,211969.08,1,24,22,6.713586,1.07978,25,25.91384765,25.91470865,5.0,4.0,5.0,0.0,5.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,196.08,0,1,1,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
152.57,16487.75,2,13,13,1.0,0.590879,15,7.67970946,7.68143146,1.0,1.0,1.0,1.337,1.0,1
426.74,158034.72,28,359,235,10.5,0.555887,387,96.0214,199.5634188,21.0,15.0,16.0,0.0,16.0,1
53.71,5752.8,1,39,38,4.5,0.8618309999999999,40,34.37126068,33.61141314,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,1,1,10000.0,10000.0,1,0.0,10000.0,36.0,30.0,35.0,0.0,35.0,1
7.5,317460.33,3,2135,2001,1800.0,20.365085,2138,30488.0,43479.45623,58.0,49.0,54.0,0.0,54.0,1
269.04,8050.05,1,17,17,4.0,0.645325,18,10.96966316,10.97052416,1.0,1.0,1.0,1.337,1.0,1
646.91,6286.37,3,8,6,1.647097,0.690279,11,5.52078551,5.52223451,2.0,2.0,2.0,13.37,2.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
4.99,152187.73,1,5,5,2.4385790000000003,0.8856860000000001,6,4.42757057,4.42843157,1.0,1.0,1.0,1.337,1.0,1
457.94,34678.98,1,3,3,0.5,0.416058,4,1.24731183,1.24817283,1.0,1.0,1.0,13.37,1.0,1
64.21,7539.27,1,15,14,1.0,0.304558,16,4.567507024,4.568368024,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
1096.05,5662.03,1,4,4,1.055684,0.442996,5,1.77150102,1.77198402,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1
2386.95,138043.28,11,10,10,9.366395,1.6940380000000002,21,16.93947628,16.94037508,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
81.55,3506.65,0,43,41,19.49,1.835611,43,0.0,78.93126631,4.0,4.0,4.0,0.0,4.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,2569.78,2,1,1,0.25,0.25,3,0.24966302,0.25,1.0,1.0,1.0,0.0,1.0,1
0.0,197.87,1,1,1,0.108738,0.108738,2,0.10865445,0.10873845,1.0,1.0,1.0,1.337,1.0,1
44109.31,409322.08,10,9,7,10.805712,3.640335,19,32.75818448,32.76301448,1.0,1.0,1.0,13.37,1.0,1
49.87,2405.1,1,3,3,2.0,1.003333,4,3.009769,3.01,1.0,1.0,1.0,0.0,1.0,1
107.14,2701.45,5,25,23,10.0,1.254398,30,31.35552467,31.35995267,2.0,2.0,2.0,0.0,2.0,1
62.84,113251.82,51,120,105,30.43,0.7879229999999999,171,96.01467637,94.55070186,201.0,104.0,64.0,0.0,64.0,1
0.0,0.0,0,1,1,0.001515,0.001515,1,0.0,0.0015154729999999,1.0,1.0,1.0,1.337,1.0,1
195.83,2388.42,4,12,10,30.0,5.184213,16,62.20940509,62.21056009,1.0,1.0,1.0,302099.0,1.0,1
315.98,32371.82,3,6,5,1.0,0.474563,9,2.846054,2.847377,2.0,2.0,2.0,0.0,2.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
8082.95,470959.07,1,18,12,0.57,0.052167,19,0.96879,0.939,2.0,2.0,2.0,13.37,2.0,1
830.36,12642.43,1,10,9,1.5,0.748817,11,7.487684772000001,7.488167772000001,1.0,1.0,1.0,13.37,1.0,1
38812.09,358723.53,16,7,5,8.2,2.146776,23,15.011892,15.02743195,7.0,3.0,3.0,1.051634,3.0,1
133.71,102408.72,1,22,14,2.5,0.757429,23,16.66306054,16.66343853,4.0,4.0,4.0,0.0,4.0,1
35.28,42167.48,1,2,2,1.3,1.03,3,2.05979,2.06,2.0,2.0,2.0,0.0,2.0,1
1349.11,40634.85,1,30,26,7.0,0.743013,31,27.20012981,22.29040422,1.0,1.0,1.0,1.337,1.0,1
733.46,4552.23,2,3,2,9.99,3.826667,5,11.478278,11.48,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
6431.22,346429.78,2,10,9,10.0,1.934,12,19.338509,19.34,4.0,4.0,4.0,0.0,4.0,1
0.0,401744.53,1,1,1,0.005,0.005,2,0.004874,0.005,1.0,1.0,1.0,1.337,1.0,1
49447.52,197790.07,0,4,3,0.0,0.0,5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
29004.93,174029.6,0,6,3,0.0,0.0,7,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
137.75,36431.38,1,7,7,3.3,1.240512,8,8.68272043,8.68358143,2.0,2.0,2.0,0.0,2.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
263.83,111645.67,2,28,23,5.0,1.282949,30,35.9208436,35.9225656,3.0,2.0,3.0,0.0,3.0,1
73.5,1622.78,2,19,14,14.653806,2.603297,21,49.26176931,49.46265131,6.0,5.0,6.0,0.0,6.0,1
0.0,2171.17,1,1,1,0.386582,0.386582,2,0.38645578,0.38658178,1.0,1.0,1.0,0.0,1.0,1
3413.24,113869.17,19,14,10,2.1,0.703108,33,9.832884538,9.84350794,3.0,3.0,3.0,1.337,3.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,1088.27,1,1,1,0.504,0.504,2,0.50295,0.504,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
29.17,3134.47,1,20,17,1.225336,0.5308069999999999,21,10.615271,10.616132,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
81.98,491.85,0,6,6,1.25,0.640333,6,0.0,3.842,3.0,3.0,3.0,0.0,3.0,1
0.0,328.67,1,1,1,0.51,0.51,2,0.508614,0.51,1.0,1.0,1.0,1.337,1.0,1
0.0,47344.63,1,1,1,0.3,0.3,2,0.299811,0.3,1.0,1.0,1.0,2.141803,1.0,1
0.0,0.0,0,1,1,0.002969,0.002969,1,0.0,0.002969,1.0,1.0,1.0,13.37,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
896.88,3019.17,1,2,2,2.0,1.016661,3,2.0328387,2.0333217,1.0,1.0,1.0,13.37,1.0,1
803.55,129766.87,44,18,15,5.0,0.906458,62,16.29570891,16.31624692,2.0,2.0,2.0,7.77,2.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
837.98,9812.92,2,5,4,0.5,0.498,7,2.489034,2.49,1.0,1.0,1.0,13.37,1.0,1
37.12,148.5,0,4,4,4.8,1.366138,4,0.0,5.46455232,1.0,1.0,1.0,99.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.337,1.0,1
0.0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
475.24,7699.43,2,15,14,6.654248,0.984639,17,14.76542423,14.76958223,1.0,1.0,1.0,13.37,1.0,1
794.52,28112.48,1,7,7,1.3,0.614286,8,4.29895,4.3,1.0,1.0,1.0,1.337,1.0,1
579.02,35304.15,1,6,6,0.865186,0.420595,7,2.52314852,2.52356852,1.0,1.0,1.0,0.0,1.0,1
2177.32,5754.1,2,2,2,0.5,0.3,4,0.598278,0.6,1.0,1.0,1.0,0.0,1.0,1
70.69,25114.37,1,12,11,5.0,1.228941,13,14.74642655,14.74728755,1.0,1.0,1.0,0.0,1.0,1
830.44,10099.88,5,6,6,8.99,1.668565,11,10.01021222,10.01138822,1.0,1.0,1.0,1.337,1.0,1
1313.79,11824.07,0,9,7,1.0,0.577765,9,0.0,5.19988297,2.0,2.0,2.0,13.37,2.0,1
293.39,1556.7,2,3,3,0.989844,0.551238,5,1.65274706,1.65371306,1.0,1.0,1.0,13.37,1.0,1
0.0,3693.58,1,1,1,0.505131,0.505131,2,0.50471095,0.50513095,1.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13.37,1.0,1
18147.52,55900.9,4,3,2,0.615933,0.515456,7,1.54,1.54636874,1.0,1.0,1.0,0.0,1.0,1
